y_true,y_prob
1,0.533716572357787
0,0.5293394638797845
0,0.44507707340972374
0,0.5567553332256231
0,0.4970832008014525
1,0.5621247242265566
1,0.5364974679045875
1,0.6552421931314767
1,0.5257964673583586
0,0.5172694400919301
0,0.5191987301762231
0,0.46778475168593137
0,0.5490924718443033
1,0.40483348837916283
0,0.44045657397025983
1,0.5011883928696986
0,0.5501299408537562
1,0.595713700661633
0,0.520087533055278
1,0.5566627437007992
1,0.4905039791663097
0,0.4322098976709751
0,0.4849174156858084
1,0.5218407795725454
0,0.5633778551535349
0,0.5757552749922015
1,0.5260595662307869
0,0.5576524459575739
0,0.4690357744520763
1,0.5091142254617749
0,0.47442787570785594
1,0.4906526466132633
1,0.41979254568039337
1,0.5212315397163596
1,0.6087987951447624
1,0.615937340897065
0,0.42887498483346287
0,0.4763283033138142
0,0.45411408643506496
1,0.49056989173535975
0,0.504302748517262
1,0.47835086815596306
0,0.48939426626113947
1,0.5656574487006223
0,0.5429395185218809
0,0.5563084019188648
0,0.5419966105780946
1,0.6058551132815642
1,0.4627428013225103
0,0.42506154370040605
0,0.5519073487246665
0,0.4843103880404104
1,0.3508463036261089
1,0.6673489822646366
1,0.4534753196931831
0,0.48996302097354566
0,0.6238190072505478
1,0.5070223022257367
0,0.4639331450626949
1,0.6255123164794016
1,0.4051196803663781
1,0.5114012423141785
0,0.46411067427521163
1,0.5874927857576723
0,0.583292367925165
0,0.522707861272032
1,0.45059950276277616
1,0.5303840567690314
0,0.5167748814575412
0,0.4775000540799819
1,0.43716318186145475
1,0.5616529383824138
1,0.4612754980242957
1,0.5477500316695075
0,0.5393402951509119
0,0.5104392163413047
1,0.561842202407005
1,0.38221587440710797
1,0.4788996162286894
1,0.5316705732229754
0,0.502941076048319
1,0.5666093834522081
0,0.5180595397017038
0,0.39394093456324
0,0.5363242456298241
0,0.4739649680222693
0,0.37963117601559276
1,0.579914790489883
1,0.4488224448931008
1,0.5399943659811645
1,0.4548486491644552
0,0.48009293927292923
1,0.45297876026585543
0,0.39124789954169364
1,0.5000634058284277
1,0.4859766242430391
0,0.5253322583168619
0,0.531515061411044
1,0.5177383638660664
1,0.6025691861126333
1,0.4893615819191303
1,0.5319484471146178
0,0.4922529030782092
1,0.4630600413346486
0,0.538889317575939
0,0.5338125759582727
1,0.5352693748510324
0,0.5216237565737446
1,0.5714516661520395
0,0.45793894428457527
1,0.47753737088681525
1,0.449938058927882
0,0.49489180709269387
0,0.4765284545674541
1,0.464829161972857
0,0.45012051942915654
0,0.541107557879086
0,0.43638447182456097
0,0.4625919199053622
0,0.42271927594123243
0,0.5830113077171238
