序號,GPS座標X,GPS座標Y,hour,is_morning_rush,is_night,is_weekend,month,time_period_daytime,time_period_evening_rush,time_period_late_night,time_period_morning_rush,time_period_night,weekday,事故位置_1,事故位置_8,事故位置_9,分向設施_1,分向設施_10,分向設施_5,區_北屯區,區_后里區,區_大雅區,區_東區,區_梧棲區,區_沙鹿區,區_潭子區,區_烏日區,區_西屯區,區_豐原區,區_龍井區,天候_5,快慢車道間_4,快慢車道間_5,快車道或一般車道間_4,快車道或一般車道間_5,號誌動作_4,號誌動作_缺失,號誌種類_3,號誌種類_4,號誌種類_缺失,路面狀態_4,路面狀態_5,路面邊線_1,路面邊線_2,道路型態_11,道路型態_13,道路型態_3,道路型態_4,道路型態_5,道路照明設備_1,道路照明設備_2,道路照明設備_3,道路速限,道路類別_6,Y_事故嚴重度,y_true,y_prob,prediction
991,120.712279,24.256937,8,1,0,0,10,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,0,0,0.25307786,非致命
6042,120.623683,24.235361,21,0,0,1,12,0,0,0,0,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,30.0,1,1,1,0.94388384,致命
10971,120.670902,24.140244,16,0,0,0,11,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,50.0,1,0,0,0.32101324,需人工確認
10264,120.630886,24.105263,22,0,1,0,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,50.0,1,1,1,0.3570539,需人工確認
4844,120.719192,24.103009,11,0,0,0,12,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.051316634,非致命
13479,120.826132,24.25822,13,0,0,0,12,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,30.0,1,1,1,0.8458736,致命
9961,120.622631,24.342402,10,0,0,0,12,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,0,0,0.85617083,致命
3494,120.666434,24.122164,18,0,0,0,10,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.26815104,非致命
1631,120.682164,24.131177,11,0,0,0,11,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,1,1,0.5460999,需人工確認
9827,120.677783,24.129415,23,0,1,0,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.9088785,致命
3070,120.64317,24.135858,15,0,0,1,11,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,50.0,1,1,1,0.69521135,需人工確認
6052,120.608498,24.138661,15,0,0,0,10,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,0,0,0.52835774,需人工確認
4702,120.644504,24.108637,9,1,0,0,11,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,40.0,1,0,0,0.26787573,非致命
3732,120.665469,24.152536,12,0,0,0,10,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,1,1,0.6089768,需人工確認
5604,120.68757,24.181583,14,0,0,0,10,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,50.0,1,1,1,0.19824743,非致命
6906,120.678501,24.110886,11,0,0,0,11,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,0,0,0.34542096,需人工確認
3110,120.620899,24.106338,17,0,0,1,12,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,50.0,1,1,1,0.27479544,非致命
6431,120.664291,24.273719,7,1,0,0,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,30.0,1,0,0,0.97305363,致命
7969,120.686306,24.186833,15,0,0,0,12,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,50.0,1,1,1,0.5415355,需人工確認
6297,120.658426,24.1648,8,1,0,0,10,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,1,1,0.4569515,需人工確認
2354,120.700913,24.10274,7,1,0,0,10,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,50.0,1,0,0,0.4405862,需人工確認
1633,120.693228,24.246302,9,1,0,0,12,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,1,1,1,0.7888604,致命
6598,120.663808,24.177931,17,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,40.0,1,0,0,0.97505885,致命
9794,120.650449,24.238489,20,0,0,0,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,30.0,1,1,1,0.84688896,致命
9208,120.701204,24.185839,3,0,1,0,10,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,30.0,1,1,1,0.8383704,致命
7437,120.692533,24.162433,11,0,0,0,12,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.27403945,非致命
617,120.667156,24.119202,7,1,0,0,12,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,50.0,1,0,0,0.23024765,非致命
7181,120.633982,24.146306,18,0,0,0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.7108396,致命
1175,120.566475,24.268413,12,0,0,0,11,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,50.0,1,0,0,0.4316821,需人工確認
3924,120.661782,24.17054,13,0,0,0,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,1,1,0.8419255,致命
4695,120.66162,24.148999,8,1,0,0,11,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.80787253,致命
13677,120.607562,24.106249,18,0,0,0,12,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.4030059,需人工確認
10939,120.82615,24.258223,14,0,0,0,11,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,30.0,1,1,1,0.6263573,需人工確認
8966,120.560389,24.256209,15,0,0,0,10,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,50.0,1,1,1,0.3832724,需人工確認
3459,120.66065,24.191436,17,0,0,0,10,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,50.0,1,1,1,0.5178944,需人工確認
13017,120.675865,24.158154,14,0,0,0,12,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,50.0,1,1,1,0.16344504,非致命
1351,120.653119,24.221227,21,0,0,0,10,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50.0,1,1,1,0.6140901,需人工確認
9754,120.636202,24.107265,18,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,40.0,1,1,1,0.65123016,需人工確認
545,120.620475,24.234562,22,0,1,0,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,50.0,1,1,1,0.9054606,致命
10027,120.666485,24.137963,11,0,0,0,11,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,50.0,1,1,1,0.8933697,致命
3629,120.552096,24.273718,20,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,50.0,1,1,1,0.21012145,非致命
2788,120.668367,24.172809,19,0,0,0,11,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.74656224,致命
9539,120.649621,24.142731,11,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,1,1,0.87151337,致命
10500,120.660245,24.132909,18,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,40.0,1,1,1,0.4516835,需人工確認
9380,120.711268,24.144465,14,0,0,0,10,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,50.0,1,0,0,0.1472614,非致命
8955,120.699663,24.136014,17,0,0,1,11,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.7749445,致命
196,120.706176,24.215499,15,0,0,1,11,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,50.0,1,0,0,0.76497656,致命
10957,120.692185,24.220175,17,0,0,0,10,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,50.0,1,0,0,0.84602094,致命
7188,120.713688,24.094203,10,0,0,1,10,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,40.0,1,0,0,0.71393996,致命
6165,120.641575,24.134848,12,0,0,1,12,1,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,60.0,1,1,1,0.7466957,致命
5190,120.676171,24.194576,7,1,0,0,12,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,1,1,0.5268922,需人工確認
1407,120.636552,24.358984,6,0,0,1,10,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,50.0,1,1,1,0.93660355,致命
407,120.564473,24.265383,17,0,0,0,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,70.0,1,0,0,0.13187312,非致命
10548,120.715935,24.239388,15,0,0,0,12,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,1,1,0.48569041,需人工確認
4107,120.673743,24.148966,19,0,0,0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.60435593,需人工確認
7040,120.659145,24.157051,18,0,0,1,10,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,40.0,1,0,0,0.8114593,致命
4028,120.615218,24.351492,8,1,0,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,50.0,1,0,0,0.08500022,非致命
7194,120.590113,24.179154,18,0,0,0,12,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,30.0,1,0,0,0.8290712,致命
2628,120.67406,24.097705,16,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,40.0,1,1,1,0.7090662,致命
11675,120.696008,24.134907,4,0,1,1,11,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,0,0,0.6063576,需人工確認
3576,120.634854,24.107633,8,1,0,0,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,30.0,1,0,0,0.23531154,非致命
4290,120.716179,24.309799,10,0,0,1,10,1,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,50.0,1,0,0,0.42545602,需人工確認
6705,120.724632,24.176179,22,0,1,0,10,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.19478631,非致命
9471,120.641572,24.210924,8,1,0,0,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,30.0,1,1,1,0.61528,需人工確認
10378,120.551074,24.146615,8,1,0,0,12,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,0,0,0.4977176,需人工確認
4643,120.5781,24.223408,9,1,0,0,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,40.0,1,1,1,0.7921823,致命
8150,120.657294,24.110106,7,1,0,0,11,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,30.0,1,1,1,0.74135107,致命
1608,120.695775,24.090922,8,1,0,0,12,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,50.0,1,0,0,0.49276704,需人工確認
4565,120.68187,24.133985,19,0,0,0,12,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.2678632,非致命
8431,120.653944,24.202747,16,0,0,0,11,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.3890576,需人工確認
5932,120.677103,24.072072,10,0,0,0,10,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,30.0,1,0,0,0.6791515,需人工確認
10274,120.640018,24.138615,9,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,40.0,1,1,1,0.84374475,致命
6746,120.734076,24.143876,18,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,40.0,1,1,1,0.6348729,需人工確認
2037,120.57696,24.225768,22,0,1,1,10,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,40.0,1,0,0,0.5570165,需人工確認
3685,120.650925,24.170856,6,0,0,0,12,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.07999597,非致命
4737,120.829234,24.255116,10,0,0,0,11,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,50.0,1,0,0,0.2503404,非致命
1938,120.710587,24.126057,4,0,1,0,12,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,1,1,0.8090644,致命
3100,120.656718,24.194238,18,0,0,0,10,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,40.0,1,1,1,0.63363755,需人工確認
4942,120.680609,24.141468,15,0,0,0,12,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.57747716,需人工確認
2828,120.639384,24.344265,21,0,0,0,11,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,30.0,1,0,0,0.50425047,需人工確認
2643,120.674614,24.16882,16,0,0,0,11,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,50.0,1,1,1,0.8555449,致命
7716,120.614403,24.194662,7,1,0,0,11,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,30.0,1,0,0,0.67653185,需人工確認
11681,120.706993,24.192615,5,0,1,1,11,0,0,1,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.7505092,致命
9516,120.7225,24.170341,10,0,0,0,11,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,50.0,1,1,1,0.9413383,致命
1544,120.661188,24.15601,4,0,1,0,12,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,40.0,1,1,1,0.9665023,致命
2520,120.65778,24.15105,12,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,0,0,0.5065357,需人工確認
12291,120.620277,24.111082,22,0,1,1,12,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,50.0,1,0,0,0.088038705,非致命
5739,120.810093,24.255666,19,0,0,0,10,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,50.0,1,0,0,0.3973081,需人工確認
11296,120.68278,24.14108,10,0,0,0,12,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,50.0,1,1,1,0.3753513,需人工確認
10770,120.690931,24.140032,7,1,0,0,11,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,0,0,0.8914213,致命
9350,120.625433,24.185017,13,0,0,0,10,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,0,0,0.81551677,致命
137,120.57333,24.219285,10,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,50.0,1,1,1,0.3675179,需人工確認
39,120.61863,24.339233,9,1,0,1,11,0,0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,50.0,1,1,1,0.7257293,致命
6333,120.714885,24.217928,7,1,0,0,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,50.0,1,0,0,0.5496765,需人工確認
4598,120.646928,24.174877,2,0,1,0,11,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,40.0,1,1,1,0.25271592,非致命
7858,120.662027,24.177471,12,0,0,0,11,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,50.0,1,1,1,0.8762023,致命
8151,120.592731,24.179045,21,0,0,0,12,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,50.0,1,1,1,0.24087371,非致命
8298,120.667389,24.129939,9,1,0,0,12,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,50.0,1,0,0,0.22634247,非致命
1464,120.668145,24.146685,19,0,0,0,12,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,50.0,1,1,1,0.3620617,需人工確認
1630,120.674178,24.252566,11,0,0,0,11,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,40.0,1,0,0,0.61378425,需人工確認
9196,120.600482,24.111414,14,0,0,1,12,1,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,15.0,1,1,1,0.4310803,需人工確認
